title:"Real-Time Physiological Correction Ratio between Fluorescence and Chlorophyll-a Dataset"
summary:"Dataset containing the climatological physiological correction ratio between fluorescence and chlorophyll-a, at global scale and on a regular 1�x1� grid."
institution:"Sorbonne Universite/CNRS"
source:"SOCA-based climatologies of fluorescence and light (Sauzede et al., 2016; Renosh et al., 2023; Sauzede et al., 2025)"
39,-21,1.5382296356658443,0.4991119780862434
39,-20,1.5571976385334343,0.5268097842021149
39,-19,1.5598595229262195,0.5383706061970639
39,-18,1.5780194566247387,0.5501573940702404
39,-17,1.5978017042384842,0.5754898712647156
39,-16,1.6167362153905764,0.5810011957941736
39,-15,1.6176029121767295,0.5647391771966408
39,-14,1.638943097911315,0.5714590234724554
39,-13,1.6494650570101275,0.5600349689015882
39,-12,1.6540602572779248,0.5369925245086239
39,-11,1.667203404832028,0.4964029471655297
39,-10,1.7060005603442547,0.481719045190784
39,-9,1.7060005603442547,0.481719045190784
39,-8,,
39,-7,,
39,-6,,
39,-5,,
39,-4,,
39,-3,,
39,-2,,
39,-1,,
39,0,1.2663638638517816,0.16035224523460123
39,1,1.2646786898573668,0.1370302469051396
39,2,1.4022377476153511,0.2119798804562604
39,3,1.455386415140569,0.22254289247919729
39,4,1.47638216727807,0.20405814988671947
39,5,1.4632929708260805,0.20762383669887197
39,6,1.4862129092305616,0.26357499688322905
39,7,1.4844555408003612,0.2636056885216979
39,8,1.4764611507760896,0.24703224868670087
39,9,1.4764611507760896,0.24703224868670087
39,10,1.3625332961905752,0.2808017645789995
39,11,1.3832914706928985,0.251538404265385
39,12,1.4184379429713367,0.29697655902639514
39,13,1.417250063934344,0.29078728511753105
39,14,1.4148116368176342,0.3266887929696053
39,15,1.444630790743138,0.4131666715844364
39,16,1.444630790743138,0.4131666715844364
39,17,1.358467888113428,0.25462858665629634
39,18,1.368757532855264,0.2634114585345718
39,19,1.3782807835353843,0.24701226695259745
39,20,1.3992185565016484,0.2566093667345646
39,21,1.3992185565016484,0.2566093667345646
39,22,,
39,23,1.4684486216356465,0.23218584631021807
39,24,1.4684486216356465,0.23218584631021807
39,25,1.4966936957679347,0.21164565169216945
39,26,0.72,0.5
39,27,0.72,0.5
39,28,,
39,29,,
39,30,,
39,31,,
39,32,,
39,33,,
39,34,,
39,35,,
39,36,,
39,37,,
39,38,,
39,39,,
39,40,,
39,41,,
39,42,,
39,43,,
39,44,,
39,45,,
39,46,,
39,47,,
39,48,,
39,49,0.72,0.5
39,50,0.72,0.5
39,51,0.72,0.5
39,52,0.72,0.5
39,53,0.72,0.5
39,54,0.72,0.5
39,55,,
39,56,,
39,57,,
39,58,,
39,59,,
39,60,,
39,61,,
39,62,,
39,63,,
39,64,,
39,65,,
39,66,,
39,67,,
39,68,,
39,69,,
39,70,,
39,71,,
39,72,,
39,73,,
39,74,,
39,75,,
39,76,,
39,77,,
39,78,,
39,79,,
39,80,,
39,81,,
39,82,,
39,83,,
39,84,,
39,85,,
39,86,,
39,87,,
39,88,,
39,89,,
39,90,,
39,91,,
39,92,,
39,93,,
39,94,,
39,95,,
39,96,,
39,97,,
39,98,,
39,99,,
39,100,,
39,101,,
39,102,,
39,103,,
39,104,,
39,105,,
39,106,,
39,107,,
39,108,,
39,109,,
39,110,,
39,111,,
39,112,,
39,113,,
39,114,,
39,115,,
39,116,,
39,117,,
39,118,1.4987838000704503,0.25698302794902883
39,119,1.4987838000704503,0.25698302794902883
39,120,1.4987838000704503,0.25698302794902883
39,121,1.4987838000704503,0.25698302794902883
39,122,1.4987838000704503,0.25698302794902883
39,123,1.4987838000704503,0.25698302794902883
39,124,1.4987838000704503,0.25698302794902883
39,125,1.4987838000704503,0.25698302794902883
39,126,,
39,127,,
39,128,1.4987838000704503,0.25698302794902883
39,129,1.4987838000704503,0.25698302794902883
39,130,1.6040172810905748,0.2566772326039463
39,131,1.661163027745502,0.26287120902227623
39,132,1.6919516447961984,0.2835643136936584
39,133,1.7063692893748377,0.3349800468761398
39,134,1.7449586895855127,0.30150017140120533
39,135,1.7419104938292067,0.2866484326453335
39,136,1.7659053494275478,0.2741145343947537
39,137,1.7422101923006272,0.2698252608336063
39,138,1.718991649292691,0.25603716130232046
39,139,1.718991649292691,0.25603716130232046
39,140,1.6709495588808627,0.19129824209161905
39,141,2.0859167452415472,0.5749483113815289
39,142,2.0859167452415472,0.5749483113815289
39,143,2.0859167452415472,0.5749483113815289
39,144,2.1240166662439166,0.5490903044535456
39,145,2.1480851743087177,0.5126692974580617
39,146,2.1704033974431955,0.47181272399090257
39,147,2.295126671790446,0.5047961464745733
39,148,2.45939542214998,0.5665156659841466
39,149,2.5190915198965884,0.5736378980495291
39,150,2.533987996432269,0.5582616048552287
39,151,2.5324760012687584,0.5869483055317383
39,152,2.489523070537513,0.5995308409614978
39,153,2.46378216487914,0.5791101329204631
39,154,2.51265898851494,0.5726584721736505
39,155,2.560724699776986,0.5965189104585107
39,156,2.5592640465348344,0.6115653310380185
39,157,2.5390894552069323,0.6259971852053445
39,158,2.5406051212802785,0.6047422720833812
39,159,2.5777297192902395,0.6316352062253826
39,160,2.620284224102484,0.6772528724650324
39,161,2.659180439625328,0.6992797250715677
39,162,2.6201103607370824,0.6633124011705014
39,163,2.636893765312504,0.6400498327925505
39,164,2.5978043514624467,0.6362546639233381
39,165,2.610180250693638,0.647432405228562
39,166,2.6731974322404874,0.688371318084646
39,167,2.686687405576988,0.7083115321153213
39,168,2.6788931710494466,0.7160924183293131
39,169,2.6932584191755464,0.6874700058739431
39,170,2.70362698293854,0.7021125990607465
39,171,2.668950768240049,0.7142306508787856
39,172,2.6819116519985453,0.6880185054116381
39,173,2.6979557351635255,0.7054655653222821
39,174,2.677687406156404,0.6903286474646895
39,175,2.6168326448583974,0.6578835004762016
39,176,2.6166160768513675,0.6758711514543513
39,177,2.6655642431082374,0.7243142135200625
39,178,2.641614780713549,0.7134039740599489
39,179,2.61056711603269,0.6690112649829485
40,-180,2.7268797014382566,0.6945045810364996
40,-179,2.73703044497454,0.7395178199851131
40,-178,2.724835568275896,0.7517946870024965
40,-177,2.6956956668202414,0.7292211739978772
40,-176,2.7060576700658103,0.7391867553717689
40,-175,2.751406734757974,0.7602392706097114
40,-174,2.8028064531619266,0.7847024249626208
40,-173,2.7654369529187495,0.7786351436221934
40,-172,2.7192475342584843,0.7892554074406413
40,-171,2.6872366830203065,0.7854680161832731
40,-170,2.6185802588721234,0.723916183037049
40,-169,2.5917062436121805,0.723050693992759
40,-168,2.6087849619666628,0.743624096180444
40,-167,2.610498335153744,0.7138245173516218
40,-166,2.5342257448071264,0.6754830062598741
40,-165,2.4929855298680743,0.6327276068903638
40,-164,2.534623276501281,0.6767845186856347
40,-163,2.5566982212516005,0.7005554476592959
40,-162,2.518636625463216,0.6630109952156252
40,-161,2.4818513953743824,0.62453414654866
40,-160,2.4036877870043227,0.580627462081739
40,-159,2.351965410784678,0.5675350619848807
40,-158,2.344284212752082,0.5688407551659675
40,-157,2.3984614859188835,0.6022145415900685
40,-156,2.382722304896109,0.5659141646366185
40,-155,2.3264407447459767,0.5298556027966579
40,-154,2.3113374644319795,0.49754444583186275
40,-153,2.2589273938066743,0.4809480830790136
40,-152,2.228937979754184,0.43938331193272306
40,-151,2.2607693388177474,0.3871781987778416
40,-150,2.310531126555344,0.378966882327001
40,-149,2.3153763816000987,0.37477036325931906
40,-148,2.2944143315250582,0.32499039681794895
40,-147,2.3138760039124566,0.2946926336458018
40,-146,2.3440342762852833,0.32386099920785366
40,-145,2.35384870842846,0.39010947470749113
40,-144,2.3094946694536302,0.3879618627500386
40,-143,2.266018407272698,0.2978825686799804
40,-142,2.2631770253564416,0.28285522647324574
40,-141,2.302275138432863,0.2688039627027447
40,-140,2.394051166045675,0.24187457843508553
40,-139,2.4374629805823127,0.2444491911303332
40,-138,2.403831268494632,0.24940078020294124
40,-137,2.3846453715928515,0.24305493887501223
40,-136,2.388325549898048,0.25829647832668673
40,-135,2.4000077416103487,0.294722321097466
40,-134,2.414351800032096,0.3424376302646348
40,-133,2.3536733407533763,0.35331005863760334
40,-132,2.2907870311565715,0.3529067400232883
40,-131,2.2403188126062488,0.3433698920744849
40,-130,2.1550124626309244,0.254576738647756
40,-129,1.957370847356657,0.15786846083422934
40,-128,1.6998910730908254,0.11932131692733358
40,-127,1.486578327580328,0.12631425967841647
40,-126,1.2721872417233309,0.1596116104983323
40,-125,1.063227393704545,0.17160372912055552
40,-124,0.8584808364925495,0.2028091641515617
40,-123,,
40,-122,,
40,-121,,
40,-120,,
40,-119,,
40,-118,,
40,-117,,
40,-116,,
40,-115,,
40,-114,,
40,-113,,
40,-112,,
40,-111,,
40,-110,,
40,-109,,
40,-108,,
40,-107,,
40,-106,,
40,-105,,
40,-104,,
40,-103,,
40,-102,,
40,-101,,
40,-100,,
40,-99,,
40,-98,,
40,-97,,
40,-96,,
40,-95,,
40,-94,,
40,-93,,
40,-92,,
40,-91,,
40,-90,,
40,-89,,
40,-88,,
40,-87,,
40,-86,,
40,-85,,
40,-84,,
40,-83,,
40,-82,,
40,-81,,
40,-80,,
40,-79,,
40,-78,,
40,-77,,
40,-76,1.3178666228328533,0.3259909541634967
40,-75,1.3265209673001903,0.29053743124853487
40,-74,1.3265209673001903,0.29053743124853487
40,-73,1.3265209673001903,0.29053743124853487
40,-72,1.4564416234572788,0.2905803517744963
40,-71,1.3666091722536362,0.27711052444199746
40,-70,1.4676715677024639,0.2699613519865612
40,-69,1.52128502826692,0.21865875624519515
40,-68,1.6091175047664636,0.3069564926614744
40,-67,1.6083322228486288,0.3558548471119537
40,-66,1.6231135538248416,0.3801669529696192
40,-65,1.5908367878312284,0.4039424985857115
40,-64,1.6025777644877837,0.4715555735734881
40,-63,1.6033680062808087,0.50531485187602
40,-62,1.5595910709383076,0.47336674567298015
40,-61,1.5697138408119904,0.5015451453789346
40,-60,1.5968307392527263,0.5206688752220032
40,-59,1.5863430490488475,0.5112855686285982
40,-58,1.5649540574833043,0.47555687152829224
40,-57,1.5572016570374112,0.48293331509739656
40,-56,1.5483882162531792,0.47844563854969
40,-55,1.5657729571061743,0.516131047192803
40,-54,1.6015400507487128,0.5601888102135688
40,-53,1.6331325467173945,0.5690773170139917
40,-52,1.6145359349305797,0.5372678801077855
40,-51,1.5964642763548489,0.5322424233878991
40,-50,1.576589510552104,0.49375059270988153
40,-49,1.6137577400949163,0.4969379455319242
40,-48,1.6822472133269875,0.5403646946723628
40,-47,1.6336827994103915,0.524764880653995
40,-46,1.6322891039337355,0.5392995082315017
40,-45,1.6461523700627652,0.5834000433129247
40,-44,1.6083440535104563,0.561054914509881
40,-43,1.5474694339038348,0.5196948349373469
40,-42,1.5180436217928155,0.4873414584394871
40,-41,1.5470817767694107,0.5108034743938725
40,-40,1.5725952113765873,0.536040861010636
40,-39,1.5488142943156864,0.5288134021259079
40,-38,1.5425620406028473,0.5085772306880004
40,-37,1.5719763954498291,0.5185540425746911
40,-36,1.5870820127575176,0.5200471565386143
40,-35,1.564308481252194,0.5078858446215933
40,-34,1.5460773809631687,0.5140023456519431
40,-33,1.5391104223358527,0.5172608198520485
40,-32,1.5336189966608038,0.5211653113492356
40,-31,1.5535149290912331,0.5291655920464448
40,-30,1.5914696283973995,0.5414193272321811
40,-29,1.591577358118542,0.5263608084378478
40,-28,1.5903184366158332,0.5221506019057143
40,-27,1.5931092853482969,0.5315299054504553
40,-26,1.5781999490647802,0.5421497434288427
40,-25,1.5548907231224087,0.533980169192292
40,-24,1.5631798860375712,0.5503813054935122
40,-23,1.5746405706294513,0.5494096194371494
40,-22,1.5855272452004308,0.5348159820221805
40,-21,1.5957147270439072,0.5375135798881576
40,-20,1.6323631990114007,0.5639010693336579
40,-19,1.642509527433505,0.5872930023911065
40,-18,1.6616697636019224,0.6045079660810566
40,-17,1.6887161966246849,0.6060290357546362
40,-16,1.6980048712745837,0.603067268238819
40,-15,1.6836698419778044,0.5600349069712611
40,-14,1.6911279536391604,0.5341389138314718
40,-13,1.7159503403824552,0.5184600219009925
40,-12,1.7476281580963025,0.5081910100118197
40,-11,1.7683617623894388,0.47817654187228553
40,-10,1.7428690173920762,0.49329809132659297
40,-9,1.7428690173920762,0.49329809132659297
40,-8,,
40,-7,,
40,-6,,
40,-5,,
40,-4,,
40,-3,,
40,-2,,
40,-1,,
40,0,1.2646786898573668,0.1370302469051396
40,1,1.2646786898573668,0.1370302469051396
40,2,1.2829927549917957,0.1294589267995698
40,3,1.3151086227758315,0.15843348764822207
40,4,1.361008443604876,0.18186409116612892
40,5,1.4157349836287667,0.19713188173871177
40,6,1.4797233001806556,0.257477183151668
40,7,1.4840220263485349,0.25381330095211085
40,8,1.4745560992916331,0.24953486367919092
40,9,,
40,10,1.3679340264254995,0.26724857317378115
40,11,1.4188704553893328,0.3121740772568036
40,12,1.4747239967103407,0.3899768407873489
40,13,1.4559614474246971,0.40072793852448807
40,14,1.4378008744308943,0.4121608166777552
40,15,1.4528568593591296,0.45465799954006186
40,16,1.4528568593591296,0.45465799954006186
40,17,1.2718006437399054,0.2400041159596508
40,18,1.3001610491399576,0.2910845322500693
40,19,1.3782807835353843,0.24701226695259745
40,20,1.3992185565016484,0.2566093667345646
40,21,,
40,22,,
40,23,1.429055357332846,0.26223106166465354
40,24,1.4684486216356465,0.23218584631021807
40,25,0.72,0.5
40,26,0.72,0.5
40,27,0.72,0.5
40,28,0.72,0.5
40,29,0.72,0.5
40,30,,
40,31,,
40,32,,
40,33,,
40,34,,
40,35,,
40,36,,
40,37,,
40,38,,
40,39,,
40,40,,
40,41,,
40,42,,
40,43,,
40,44,,
40,45,,
40,46,,
40,47,,
40,48,,
40,49,0.72,0.5
40,50,0.72,0.5
40,51,0.72,0.5
40,52,0.72,0.5
40,53,0.72,0.5
40,54,0.72,0.5
40,55,,
40,56,,
40,57,,
40,58,,
40,59,,
40,60,,
40,61,,
40,62,,
40,63,,
40,64,,
40,65,,
40,66,,
40,67,,
40,68,,
40,69,,
40,70,,
40,71,,
40,72,,
40,73,,
40,74,,
40,75,,
40,76,,
40,77,,
40,78,,
40,79,,
40,80,,
40,81,,
40,82,,
40,83,,
40,84,,
40,85,,
40,86,,
40,87,,
40,88,,
40,89,,
40,90,,
40,91,,
40,92,,
40,93,,
40,94,,
40,95,,
40,96,,
40,97,,
40,98,,
40,99,,
40,100,,
40,101,,
40,102,,
40,103,,
40,104,,
40,105,,
40,106,,
40,107,,
40,108,,
40,109,,
40,110,,
40,111,,
40,112,,
40,113,,
40,114,,
40,115,,
40,116,,
40,117,,
40,118,,
40,119,1.469960503500004,0.2065156865909978
40,120,1.469960503500004,0.2065156865909978
40,121,1.469960503500004,0.2065156865909978
40,122,1.469960503500004,0.2065156865909978
40,123,1.469960503500004,0.2065156865909978
40,124,1.469960503500004,0.2065156865909978
40,125,1.469960503500004,0.2065156865909978
40,126,,
40,127,,
40,128,1.469960503500004,0.2065156865909978
40,129,1.469960503500004,0.2065156865909978
40,130,1.5505829299858909,0.18815470354653763
40,131,1.6033002057121095,0.19803479234281204
40,132,1.6715202863528007,0.2125179874801137
40,133,1.6877228788670489,0.23360213881441616
40,134,1.7175864665813336,0.274795664436442
40,135,1.7717752370071267,0.31888251846698723
40,136,1.7110763090474124,0.2714158112686193
40,137,1.6898109620960915,0.21521233123594147
40,138,1.6879827018298599,0.19526776751095096
40,139,1.6709495588808627,0.19129824209161905
40,140,1.6709495588808627,0.19129824209161905
40,141,,
40,142,1.8344228602299757,0.6344898606385175
40,143,1.8344228602299757,0.6344898606385175
40,144,1.8953938516981732,0.6284245562298193
40,145,1.9111220813972447,0.6005717326405372
40,146,1.871175906769444,0.5667641174671223
40,147,1.9137587798648696,0.523534958069839
40,148,2.0575880643599884,0.5304409405524335
40,149,2.2480866873364813,0.5145975932216151
40,150,2.3532167321836743,0.5206191465114709
40,151,2.457113674680118,0.5368766108895413
40,152,2.4870779860289054,0.5581284717468624
40,153,2.488676713802156,0.5116536558036662
40,154,2.5513736450097606,0.5112102120498457
40,155,2.616984216365957,0.5408616616526486
40,156,2.629067133043414,0.5638490960924523
40,157,2.590900039863585,0.5754029080652737
40,158,2.5880845750943418,0.5810601309760984
40,159,2.6144464771171787,0.6072615785023279
40,160,2.629297819066489,0.6303912463700688
40,161,2.6216157721890507,0.6218272811110077
40,162,2.6271546357474653,0.5815377517337528
40,163,2.60087439843842,0.5545992818091284
40,164,2.5803911371778296,0.5324586479807846
40,165,2.6118115381385474,0.5591400080707125
40,166,2.670455683022473,0.6016838960717212
40,167,2.7020128680907822,0.6514245275590429
40,168,2.726515339596801,0.6491023536565743
40,169,2.758672758825376,0.6835655332147592
40,170,2.7784851644890822,0.6934662346357572
40,171,2.7174651396597223,0.683623874812864
40,172,2.705752925635861,0.6736487496550532
40,173,2.7160279240292464,0.6968088719445401
40,174,2.691754492486891,0.6958920857304509
40,175,2.620145898489893,0.651241393641984
40,176,2.6409047518334146,0.6988117650710257
40,177,2.7378372693296726,0.7292453516024193
40,178,2.7210163217182575,0.7020581805756919
40,179,2.700053263160528,0.6822009118135112
41,-180,2.687714533096556,0.751598044074265
41,-179,2.70860542603396,0.7904525245832825
41,-178,2.7284424653595414,0.8149088426881049
41,-177,2.724261549780244,0.7724477601637206
41,-176,2.687655748352366,0.764575041442724
41,-175,2.6465523300472644,0.77120120747251
41,-174,2.703268934248824,0.7900831356840458
41,-173,2.6730301502114275,0.7691428653837182
41,-172,2.6225542836031246,0.7465213258463994
41,-171,2.562258416276364,0.7369669362458758
41,-170,2.4841301006342222,0.7106360631773101
41,-169,2.4391938542223643,0.6830940794634559
41,-168,2.469989353371044,0.706828881563805
41,-167,2.513607101272867,0.7218314822175358
41,-166,2.474800367478601,0.6950688487803942
41,-165,2.4309630603814254,0.6589104048268015
41,-164,2.400113507573433,0.6645523013639076
41,-163,2.358763353209787,0.6278219404489681
41,-162,2.317524283637817,0.5890577782291206
41,-161,2.3137256571205733,0.5540478806360567
41,-160,2.289544717286321,0.551372753363569
41,-159,2.274163188540604,0.579296762095944
41,-158,2.255121593791692,0.6089199504280374
41,-157,2.255160692728909,0.5756592803652967
41,-156,2.2101541185651348,0.5415572704336047
41,-155,2.142047452610204,0.4949038564048251
41,-154,2.0946158061692324,0.4296608742919171
41,-153,2.038127214234706,0.3966149730010352
41,-152,1.9866367252834976,0.36001017656771783
41,-151,1.9958075558542687,0.30849847168223654
41,-150,2.0483212819808796,0.2657813294440031
41,-149,2.07024835908483,0.2463202053749844
41,-148,2.038665468524907,0.2251374168207968
41,-147,2.0736955596751008,0.20517304459046976
41,-146,2.0941046647328174,0.2050185792617777
41,-145,2.0718632265375243,0.23690143149698367
41,-144,2.0337526836177275,0.24205595411959943
41,-143,2.049478135271784,0.23021214092744385
41,-142,2.063054126608328,0.2403598302445389
41,-141,2.091477237275865,0.2606989084363063
41,-140,2.1443074312682118,0.21378902703323133
41,-139,2.205089637918723,0.18882525953785032
41,-138,2.269551992632268,0.2073976800733709
41,-137,2.3044637078155734,0.23489817476091207
41,-136,2.2846524928655008,0.24542730869546403
41,-135,2.285149686033402,0.2758209236042999
41,-134,2.3399072484939447,0.2957837264319604
41,-133,2.3111605782541527,0.28434642797943777
41,-132,2.218080483313699,0.2776510937604816
41,-131,2.1208530355138735,0.2546933531489611
41,-130,1.9729132105439733,0.16943335257787312
41,-129,1.825519382079876,0.12708639243783035
41,-128,1.6068066382922035,0.0928291140260416
41,-127,1.3623639576193498,0.09461551034263779
41,-126,1.1191591886569852,0.18778723767080652
41,-125,0.9067097516227597,0.22709108625901897
41,-124,0.9067097516227597,0.22709108625901897
41,-123,,
41,-122,,
41,-121,,
41,-120,,
41,-119,,
